ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
44806340,1236409.5,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,56277 km,6,Tiptronic,4x4,4-May,Left wheel,White,12
45811259,637730.5,-,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,100000 km,4,Automatic,Rear,4-May,Left wheel,Black,8
45807252,22783.5,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,119213 km,4,Automatic,Front,4-May,Left wheel,Blue,12
45804444,1340657.5,753,JEEP,Compass,2012,Jeep,Yes,Petrol,2.4,88000 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45715432,520576,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,0 km,4,Tiptronic,Front,4-May,Left wheel,Grey,10
45309715,793895,751,HYUNDAI,Sonata LIMITED,2013,Sedan,Yes,Petrol,2.4,107200 km,4,Tiptronic,Front,4-May,Left wheel,Beige,8
45782566,598679,1347,FORD,Escape,2008,Jeep,Yes,Hybrid,2.5,148800 km,4,Automatic,4x4,4-May,Left wheel,Green,6
45782253,2490,-,BMW,330,2007,Coupe,Yes,Petrol,3,157800 km,8,Tiptronic,4x4,2-Mar,Left wheel,Silver,8
45810672,338391,-,TOYOTA,Corolla,2003,Hatchback,No,Petrol,1.6,2000000 km,4,Manual,Front,4-May,Right-hand drive,Grey,4
45381193,1275461,831,HYUNDAI,Tucson SE,2017,Jeep,No,Petrol,1.6 Turbo,28897 km,4,Automatic,4x4,4-May,Left wheel,Grey,10
45437485,1197358,-,FORD,Escape,2015,Jeep,Yes,Petrol,1.6 Turbo,123000 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45794284,1041193.5,-,TOYOTA,RAV 4,2008,Jeep,No,Diesel,2.2,150000 km,4,Manual,4x4,4-May,Left wheel,Grey,8
45654199,6515.5,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.5,245762 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45797163,1752047,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,96334 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45619251,7802,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,67232 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45656016,19505,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,373634 km,4,Automatic,Front,4-May,Left wheel,White,12
45730964,715833.5,1141,HYUNDAI,Genesis,2012,Sedan,Yes,Petrol,3.8,94055 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45805179,1496822,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,140004 km,4,Automatic,Front,4-May,Left wheel,Blue,4
45788293,390432,-,OPEL,Zafira,2003,Minivan,No,CNG,1.6,197500 km,4,Manual,Front,4-May,Left wheel,Grey,8
45803591,546638,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,488038 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45801517,887892.5,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,138241 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45789581,741854,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,100006 km,4,Automatic,Front,4-May,Left wheel,White,10
45814855,162680,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45654624,29299,1104,AUDI,A8,2015,Sedan,Yes,Diesel,3,131674 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45800795,780905.5,271,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.5,89986 km,4,Automatic,Front,4-May,Left wheel,Grey,0
45018160,195216,-,OPEL,Vectra,2001,Sedan,No,CNG,2.2,175000 km,4,Manual,Front,4-May,Left wheel,Green,4
45789625,911049.5,-,HYUNDAI,H1,2007,Microbus,Yes,Diesel,2.4 Turbo,84000 km,4,Manual,Rear,4-May,Left wheel,White,2
45666415,1080245,585,MERCEDES-BENZ,C 250 1.8,2013,Sedan,Yes,Petrol,1.8 Turbo,83500 km,4,Tiptronic,Rear,4-May,Left wheel,Grey,12
45802061,605194.5,-,RENAULT,Megane 1.9 CDI,2008,Sedan,No,Diesel,1.9 Turbo,163124 km,4,Manual,Front,4-May,Left wheel,White,10
45779130,689771.5,650,VOLKSWAGEN,Jetta SE,2016,Sedan,Yes,Petrol,1.4 Turbo,76466 km,4,Automatic,Front,4-May,Left wheel,Black,8
45656030,7802,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,146019 km,4,Automatic,Front,4-May,Left wheel,White,12
45772846,1080245,-,LEXUS,IS 250,2010,Sedan,Yes,Petrol,2.5,117000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,12
45620702,449030,-,TOYOTA,Ipsum,2002,Minivan,No,Petrol,2.4,110000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,8
45809340,22783.5,1481,JAGUAR,F-pace,2017,Jeep,Yes,Petrol,3,28421 km,6,Automatic,4x4,4-May,Left wheel,Red,12
45788433,826431,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212800 km,4,Variator,Front,4-May,Left wheel,Silver,0
38196506,1245,-,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,80000 km,4,Variator,Front,4-May,Left wheel,Blue,12
45811228,29299,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,99616 km,4,Automatic,4x4,4-May,Left wheel,Silver,12
44972636,4150,-,LEXUS,HS 250h,2011,Sedan,Yes,Hybrid,2.4,150000 km,4,Automatic,Front,4-May,Left wheel,Blue,10
45803302,615611,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,190000 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45797819,481566,781,TOYOTA,Camry HYBRID,2012,Sedan,Yes,Hybrid,2.5,87725 km,4,Tiptronic,Front,4-May,Left wheel,Red,10
44087791,937070,779,VOLKSWAGEN,Passat sel,2013,Sedan,Yes,Petrol,2.5,60000 km,5,Tiptronic,Front,4-May,Left wheel,Black,6
45730747,842325.5,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,165000 km,4,Automatic,Front,4-May,Left wheel,White,4
45770934,1236409.5,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6,Automatic,4x4,4-May,Left wheel,Black,12
45788617,553112,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,172997 km,4,Variator,Front,4-May,Left wheel,Blue,6
45767548,396947.5,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186 km,6,Automatic,Front,4-May,Left wheel,Grey,12
45769103,774390,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,71257 km,4,Automatic,Front,4-May,Left wheel,White,7
45798274,2863251,-,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.5 Turbo,207568 km,6,Tiptronic,4x4,4-May,Left wheel,Grey,10
45801313,572658.5,928,OPEL,Astra,2007,Sedan,Yes,Petrol,1.4,185000 km,4,Manual,Front,4-May,Left wheel,Black,10
45797694,817840.5,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,123000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
44904240,1164822,1017,HYUNDAI,Tucson SE,2017,Jeep,No,Petrol,2,31241 km,4,Automatic,Front,4-May,Left wheel,Blue,10
44077380,1145317,-,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,181000 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45773361,156164.5,518,TOYOTA,Camry,2016,Jeep,Yes,Hybrid,2.5,39741 km,4,Automatic,Front,4-May,Left wheel,Black,12
42867264,3318796.5,-,AUDI,A7,2016,Sedan,Yes,Petrol,3.0 Turbo,35500 km,6,Tiptronic,4x4,4-May,Left wheel,White,12
45810096,1427060.5,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,161350 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45449597,1171337.5,-,BMW,X5 E70,2013,Jeep,Yes,Petrol,3.0 Turbo,119700 km,6,Tiptronic,4x4,4-May,Left wheel,Grey,12
44952894,4150,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4 Turbo,68000 km,4,Tiptronic,Front,4-May,Left wheel,Black,8
45803843,863781,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,171996 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45809916,497668,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,227073 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45813298,1067214,1935,LEXUS,LS 460,2016,Sedan,Yes,Petrol,4.6,45845 km,8,Automatic,Rear,4-May,Left wheel,Brown,12
45801810,390432,-,MAZDA,Verisa,2007,Hatchback,No,Petrol,1.5,141000 km,4,Automatic,Front,4-May,Right-hand drive,Blue,6
45805005,1245,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,3200 km,4,Automatic,Front,4-May,Left wheel,White,0
45788589,1301481.5,-,FORD,Mustang,2014,Coupe,Yes,Petrol,3.7,128000 km,6,Tiptronic,Rear,2-Mar,Left wheel,Silver,6
45768816,19505,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,188067 km,4,Automatic,Front,4-May,Left wheel,Black,12
45721345,637730.5,-,HONDA,FIT,2013,Hatchback,No,Hybrid,1.5,163000 km,4,Automatic,Front,4-May,Right-hand drive,Sky blue,2
45798474,637730.5,-,HYUNDAI,Sonata,2010,Sedan,No,Petrol,2.4,127000 km,4,Tiptronic,Front,4-May,Left wheel,White,0
45646014,29299,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45755034,78103,518,TOYOTA,Avalon,2016,Sedan,Yes,Hybrid,2.5,55096 km,4,Automatic,Front,4-May,Left wheel,Blue,0
45768365,715833.5,640,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,204010 km,4,Automatic,Front,4-May,Left wheel,Black,0
45793307,234267.5,-,MERCEDES-BENZ,C 220,1995,Sedan,No,Petrol,2.2,310000 km,4,Manual,Rear,4-May,Left wheel,Black,4
45795284,455504,-,SUBARU,B9 Tribeca,2008,Jeep,Yes,Petrol,3.6,300000 km,6,Automatic,4x4,4-May,Left wheel,Brown,8
45802351,1019198.5,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,68578 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45664740,48804,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0 km,4,Automatic,Front,4-May,Left wheel,Red,0
45809784,1080369.5,271,TOYOTA,Aqua,2014,Universal,Yes,Hybrid,1.5,38311 km,4,Automatic,Front,4-May,Left wheel,Black,4
45809460,130144,751,CHEVROLET,Equinox,2013,Jeep,Yes,Petrol,2.4,168179 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45085831,924039,-,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2,102000 km,4,Tiptronic,Front,4-May,Left wheel,Beige,6
45653500,29299,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704 km,4,Automatic,Front,4-May,Left wheel,White,0
45607934,120391.5,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,166013 km,4,Automatic,Front,4-May,Left wheel,White,0
45805934,741854,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,200000 km,4,Automatic,Front,4-May,Left wheel,Silver,8
45766621,19505,1024,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Red,12
45813507,110639,1018,BMW,335,2011,Coupe,Yes,Petrol,3,69950 km,6,Automatic,Rear,2-Mar,Left wheel,Blue,12
45781827,228250,-,NISSAN,LAFESTA,2007,Minivan,No,CNG,2,200000 km,4,Automatic,Front,4-May,Right-hand drive,Blue,4
45788601,1015173,-,FORD,Mustang,2011,Coupe,Yes,Petrol,3.7,132000 km,6,Automatic,Rear,2-Mar,Right-hand drive,Grey,7
45766771,26020.5,751,CHEVROLET,Equinox,2013,Jeep,Yes,Petrol,2.4,160242 km,4,Automatic,Front,4-May,Left wheel,Black,12
45732159,1210389,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,53240 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45690709,416494,1267,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,117000 km,4,Automatic,Front,4-May,Right-hand drive,White,6
45763582,377442.5,867,OPEL,Combo,2007,Universal,No,Diesel,1.3 Turbo,185000 km,4,Manual,Front,4-May,Left wheel,Blue,4
45801408,563943.5,528,HYUNDAI,Accent,2014,Sedan,Yes,Diesel,1.6,143000 km,4,Automatic,Front,4-May,Left wheel,White,4
45809572,1047584.5,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,28300 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45732668,527880,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,111293 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45414140,507586.5,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,185000 km,4,Variator,Front,4-May,Right-hand drive,White,2
45809129,143175,1474,JAGUAR,XK,2012,Cabriolet,Yes,Petrol,5,84541 km,8,Automatic,Rear,4-May,Left wheel,White,12
45812666,19505,780,CHEVROLET,Cruze,2019,Minivan,Yes,Petrol,1.4,43371 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45788806,260288,-,MAZDA,Mazda 6,2002,Sedan,No,Petrol,2.3,224000 km,4,Manual,Front,4-May,Left wheel,Blue,0
45728393,2431028.5,1110,SSANGYONG,REXTON,2017,Jeep,Yes,Diesel,2.2,58113 km,4,Automatic,Front,4-May,Left wheel,White,4
45747679,2537891,1275,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.4,10000 km,4,Tiptronic,Front,4-May,Left wheel,Blue,12
45816055,130144,891,HYUNDAI,Elantra,2016,Hatchback,Yes,Petrol,2,40464 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45771516,2075,-,HYUNDAI,Elantra,2013,Sedan,No,LPG,1.8,96000 km,4,Tiptronic,Front,4-May,Left wheel,White,8
45789356,1106265.5,-,NISSAN,Patrol,2000,Jeep,No,Diesel,3.0 Turbo,320000 km,4,Manual,4x4,4-May,Left wheel,Blue,6
45773888,1236409.5,-,CHEVROLET,Camaro,2013,Coupe,No,Petrol,3.6,131000 km,6,Tiptronic,Rear,2-Mar,Left wheel,Red,6
45341816,455504,1834,MERCEDES-BENZ,E 220 ELEGANCE,2004,Sedan,No,Diesel,2.2 Turbo,257000 km,4,Tiptronic,Rear,4-May,Left wheel,Silver,6
45766257,117113,1024,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,136171 km,4,Automatic,4x4,4-May,Left wheel,Black,12
45733023,481566,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,404303 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45759087,676782,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8,Automatic,4x4,4-May,Left wheel,Grey,0
45792134,689771.5,-,FORD,Transit,2005,Microbus,No,Diesel,2.4 Turbo,350000 km,4,Manual,Rear,4-May,Left wheel,White,1
45811448,650761.5,-,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4 Turbo,140000 km,4,Manual,Front,4-May,Left wheel,Carnelian red,8
45804887,2758878.5,503,HYUNDAI,Tucson,2019,Jeep,Yes,Hybrid,2,7771 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45644473,19505,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,367720 km,4,Automatic,Front,4-May,Left wheel,White,0
45770645,950101,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,94000 km,4,Tiptronic,Front,4-May,Left wheel,Black,10
45802968,2587732.5,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,75000 km,4,Automatic,Front,4-May,Left wheel,White,4
45725663,706952.5,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,157456 km,4,Automatic,Front,4-May,Left wheel,White,4
45768651,175711,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,26918 km,4,Automatic,Front,4-May,Left wheel,White,12
45760669,3901,779,SUBARU,Forester,2013,Sedan,Yes,Petrol,2.5,74688 km,4,Automatic,4x4,4-May,Left wheel,Silver,0
45787062,455504,-,MERCEDES-BENZ,S 420,1986,Sedan,Yes,Petrol,4.2,260000 km,8,Automatic,Rear,4-May,Left wheel,White,0
45808954,580460.5,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,111937 km,4,Automatic,Front,4-May,Left wheel,White,4
45784140,793895,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,109200 km,4,Automatic,Front,4-May,Left wheel,Grey,10
45787336,598679,-,VOLKSWAGEN,Jetta,2012,Sedan,Yes,LPG,2.5,169600 km,5,Automatic,Front,4-May,Left wheel,Black,8
45781933,462019.5,-,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,154000 km,4,Variator,Front,4-May,Right-hand drive,Silver,4
45776557,950101,441,KIA,Optima,2015,Hatchback,No,Hybrid,2.4,89248 km,4,Automatic,Front,4-May,Left wheel,Black,8
45654191,11703,1598,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998 km,6,Automatic,4x4,4-May,Left wheel,Silver,12
45808700,110639,1399,HONDA,Accord,2010,Sedan,Yes,Petrol,3.5,241786 km,6,Automatic,Front,4-May,Left wheel,White,12
45638806,1939212,1327,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,51200 km,4,Automatic,4x4,4-May,Left wheel,Black,12
45816383,741854,1598,BMW,528,2008,Sedan,Yes,Petrol,3,220000 km,6,Variator,Rear,4-May,Left wheel,Silver,12
45771067,2329644,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963 km,4,Automatic,Rear,4-May,Left wheel,Black,12
45802262,1048456,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,198916 km,4,Automatic,Front,4-May,Left wheel,Yellow,4
45771549,273319,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,204950 km,4,Variator,Front,4-May,Right-hand drive,Silver,2
26327387,3611371.5,-,MERCEDES-BENZ,Sprinter 516,2013,Microbus,Yes,Diesel,2.2 Turbo,240000 km,8,Manual,Rear,4-May,Left wheel,White,2
45758481,10416.5,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259184 km,4,Automatic,Front,4-May,Left wheel,Silver,0
45437430,1262430,1053,TOYOTA,Highlander,2014,Jeep,Yes,Petrol,3.5,95000 km,6,Automatic,4x4,4-May,Left wheel,Brown,12
45787416,911049.5,-,NISSAN,Sentra,2016,Sedan,No,Petrol,1.8,56000 km,4,Automatic,Front,4-May,Left wheel,White,0
45045826,1950500,394,TOYOTA,Avalon,2014,Sedan,Yes,Hybrid,2.5,73602 km,4,Tiptronic,Front,4-May,Left wheel,Silver,10
45767669,22783.5,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,148213 km,4,Automatic,4x4,4-May,Left wheel,Blue,0
45758360,19505,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918 km,8,Automatic,4x4,4-May,Left wheel,White,0
45809724,2317567.5,831,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.5,29939 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45812593,16268,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,156326 km,4,Automatic,Front,4-May,Left wheel,Grey,12
44490494,130144,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,1111 km,4,Tiptronic,Front,4-May,Right-hand drive,Black,2
45793318,618350,707,SUBARU,Impreza,2011,Hatchback,No,Petrol,2,128000 km,4,Tiptronic,4x4,4-May,Left wheel,Silver,7
45755072,221236.5,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,245792 km,4,Automatic,Front,4-May,Left wheel,Black,12
45420162,576850,640,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2,95000 km,4,Tiptronic,Front,4-May,Left wheel,Black,8
45720527,468535,-,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,23000 km,4,Automatic,Front,4-May,Left wheel,Grey,12
45785219,1119296.5,917,MITSUBISHI,Outlander,2013,Jeep,No,Petrol,3,126000 km,6,Automatic,4x4,4-May,Left wheel,Orange,8
45773678,247298.5,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Black,12
45763671,22783.5,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,4-May,Left wheel,Black,12
45760280,1809068,-,NISSAN,Rogue SPORT,2018,Jeep,Yes,Petrol,2,70000 km,4,Tiptronic,4x4,4-May,Left wheel,Grey,12
45755572,136659.5,1277,KIA,Sorento,2018,Jeep,Yes,Petrol,2.4,57618 km,4,Automatic,Front,4-May,Left wheel,Purple,12
45731438,1531308.5,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,86227 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45803057,2124551,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,114000 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45810539,903372,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,86342 km,4,Automatic,Front,4-May,Left wheel,Grey,4
45730258,1454284.5,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,92728 km,4,Automatic,Front,4-May,Left wheel,Silver,4
44815924,429483.5,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,180000 km,4,Variator,Front,4-May,Right-hand drive,Silver,4
45808589,598679,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,1275 km,4,Automatic,4x4,4-May,Left wheel,Silver,12
45811448,650761.5,-,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4 Turbo,140000 km,4,Manual,Front,4-May,Left wheel,Carnelian red,8
45716573,976121.5,-,FORD,C-MAX,2015,Hatchback,Yes,Plug-in Hybrid,2,179200 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8
45812792,1106265.5,-,INFINITI,G37,2008,Coupe,Yes,Petrol,3.7,151000 km,6,Manual,Rear,2-Mar,Left wheel,Black,12
45815564,390432,-,MERCEDES-BENZ,E 240,2000,Sedan,No,Petrol,2.4,252000 km,6,Manual,Rear,4-May,Left wheel,Black,4
45796621,1002142,-,TOYOTA,Prius,2014,Sedan,No,Hybrid,1.8,132669 km,4,Automatic,Front,4-May,Left wheel,Green,2
45758142,195216,-,VOLKSWAGEN,Golf,1996,Hatchback,No,CNG,2,280000 km,4,Manual,Front,4-May,Left wheel,Black,0
45677893,520576,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,547744 km,4,Automatic,Front,4-May,Left wheel,White,12
45752247,11703,831,BUICK,Regal,2011,Sedan,Yes,Petrol,2.4,229677 km,4,Automatic,Front,4-May,Left wheel,Silver,12
45803024,1358876,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,174899 km,4,Automatic,Front,4-May,Left wheel,White,4
45787195,937070,-,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,78000 km,6,Tiptronic,Front,4-May,Left wheel,White,12
45794923,572658.5,-,MERCEDES-BENZ,E 240,2004,Sedan,Yes,Petrol,2.4,95140 km,6,Tiptronic,Rear,4-May,Right-hand drive,Silver,8
45788803,338266.5,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.3,190000 km,4,Automatic,Front,4-May,Right-hand drive,Silver,8
45506750,637730.5,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,241000 km,4,Automatic,Front,4-May,Left wheel,White,4
45524800,1236409.5,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,4330 km,4,Automatic,Front,4-May,Left wheel,White,12
45767387,13031,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630 km,6,Automatic,Rear,4-May,Left wheel,Silver,12
45816528,188700.5,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259934 km,4,Automatic,Front,4-May,Left wheel,Red,12
45792165,696287,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,40228 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45789964,286308.5,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,79776 km,4,Automatic,Front,4-May,Left wheel,White,4
45642902,273319,-,OPEL,Astra,1998,Sedan,No,Petrol,1.6,224000 km,4,Manual,Front,4-May,Left wheel,Green,4
45756373,273319,-,TOYOTA,Vitz,2004,Sedan,No,Petrol,1.5,178000 km,4,Automatic,Front,4-May,Left wheel,Silver,2
45776425,923790,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,70000 km,4,Tiptronic,Front,>5,Left wheel,White,12
45814943,585689.5,-,HYUNDAI,Veloster,2013,Coupe,No,Petrol,1.6,90000 km,4,Manual,Front,2-Mar,Left wheel,Black,4
45812555,1093234.5,810,VOLKSWAGEN,Passat,2016,Sedan,Yes,Petrol,1.8 Turbo,87000 km,4,Tiptronic,Front,4-May,Left wheel,White,12
45771748,832946.5,-,MERCEDES-BENZ,ML 350 SPECIAL EDITION,2004,Jeep,Yes,CNG,3.5,175000 km,6,Tiptronic,4x4,4-May,Left wheel,Silver,12
45792058,42288.5,919,CHEVROLET,Equinox,2012,Jeep,Yes,Petrol,3,343283 km,6,Automatic,4x4,4-May,Left wheel,Brown,12
45782026,169195.5,-,BMW,318,1999,Sedan,No,CNG,1.9,12000 km,4,Manual,Rear,4-May,Right-hand drive,Silver,6
45815508,520576,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,92035 km,6,Automatic,4x4,4-May,Left wheel,Black,12
44644460,559627.5,919,CHEVROLET,Captiva,2012,Jeep,Yes,Petrol,3,155000 km,10,Tiptronic,4x4,4-May,Left wheel,Silver,10
45805297,143175,-,MERCEDES-BENZ,E 260,1992,Sedan,No,CNG,2.6,0 km,6,Manual,Rear,4-May,Left wheel,Beige,4
45771101,19505,583,NISSAN,Juke,2011,Jeep,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,Black,0
45815776,1245,-,TOYOTA,Prius,2008,Sedan,Yes,Hybrid,1.6,45888 km,4,Automatic,Front,4-May,Left wheel,White,12
45730853,1820522,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,68961 km,4,Automatic,Front,4-May,Left wheel,White,4
45642345,156164.5,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4,Automatic,Front,4-May,Left wheel,White,12
45759235,260288,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651 km,8,Automatic,4x4,4-May,Left wheel,Black,0
45803570,520576,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,548407 km,4,Automatic,Front,4-May,Left wheel,Orange,4
45730344,1477815,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,71402 km,4,Automatic,Front,4-May,Left wheel,Silver,4
45732572,2308977,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,91321 km,4,Automatic,Front,4-May,Left wheel,White,4
